commontreeid,ownership,height,age,dbh,botanical_names,common_names,origin,region
ID_7242,State,25,65,88.4,Ulmus pumila,Siberian elm,"Modesto, CA",TpIntW
ID_7243,State,9,15,13,Pyrus calleryana,Callery pear,"Modesto, CA",TpIntW
ID_7244,State,18,35,50.5,Acer platanoides,Norway maple,"Modesto, CA",TpIntW
ID_7245,State,28,68,87.4,Platanus occidentalis,American sycamore,"Modesto, CA",TpIntW
ID_7246,State,14.5,30,30.7,Catalpa speciosa,Northern catalpa,"Modesto, CA",TpIntW
ID_7247,State,24.5,93,67.1,Acer saccharum,Sugar maple,"Modesto, CA",TpIntW
ID_7248,State,19,52,62,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7249,State,24,87,76.5,Fraxinus pennsylvanica,Green ash,"Modesto, CA",TpIntW
ID_7250,State,28,100,77.2,Fraxinus pennsylvanica,Green ash,"Modesto, CA",TpIntW
ID_7251,State,23,100,69.1,Fraxinus pennsylvanica,Green ash,"Modesto, CA",TpIntW
ID_7252,State,11,7,14,Gleditsia triacanthos,Honeylocust,"Modesto, CA",TpIntW
ID_7253,State,24,85,76.2,Fraxinus pennsylvanica,Green ash,"Modesto, CA",TpIntW
ID_7254,State,15,20,30.5,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7255,State,7,3,6.1,Acer platanoides,Norway maple,"Modesto, CA",TpIntW
ID_7256,State,11,16,24.9,Acer platanoides,Norway maple,"Modesto, CA",TpIntW
ID_7257,State,9,35,42.7,Malus sp.,Crabapple,"Modesto, CA",TpIntW
ID_7258,State,21.5,35,40.6,Liquidambar styraciflua,Sweetgum,"Modesto, CA",TpIntW
ID_7259,State,23,45,55.1,Platanus occidentalis,American sycamore,"Modesto, CA",TpIntW
ID_7260,State,15,20,26.9,Quercus rubra,Northern red oak,"Modesto, CA",TpIntW
ID_7261,State,25,90,80.5,Fraxinus pennsylvanica,Green ash,"Modesto, CA",TpIntW
ID_7262,State,23,69,67.6,Fraxinus pennsylvanica,Green ash,"Modesto, CA",TpIntW
ID_7263,State,23,72,84.3,Fraxinus pennsylvanica,Green ash,"Modesto, CA",TpIntW
ID_7264,State,13,30,39.6,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7265,State,21,60,81.5,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7266,State,19,76,63.5,Fraxinus pennsylvanica,Green ash,"Modesto, CA",TpIntW
ID_7267,State,15,50,51.8,Picea pungens,Blue spruce,"Modesto, CA",TpIntW
ID_7268,State,18,45,50,Juglans nigra,Black walnut,"Modesto, CA",TpIntW
ID_7269,State,12.5,35,50.8,Pyrus calleryana,Callery pear,"Modesto, CA",TpIntW
ID_7270,State,14.5,25,30,Juglans nigra,Black walnut,"Modesto, CA",TpIntW
ID_7271,State,27,85,74.2,Platanus occidentalis,American sycamore,"Modesto, CA",TpIntW
ID_7272,State,14,30,43.7,Acer platanoides,Norway maple,"Modesto, CA",TpIntW
ID_7273,State,20,89,92.7,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7274,State,27,40,63.2,Ulmus pumila,Siberian elm,"Modesto, CA",TpIntW
ID_7275,State,27,35,56.4,Ulmus pumila,Siberian elm,"Modesto, CA",TpIntW
ID_7276,State,18,35,59.2,Ulmus pumila,Siberian elm,"Modesto, CA",TpIntW
ID_7277,State,23,70,52.6,Quercus rubra,Northern red oak,"Modesto, CA",TpIntW
ID_7278,State,27.5,69,67.1,Quercus rubra,Northern red oak,"Modesto, CA",TpIntW
ID_7279,State,17,55,54.9,Fraxinus pennsylvanica,Green ash,"Modesto, CA",TpIntW
ID_7280,State,26,69,67.6,Platanus occidentalis,American sycamore,"Modesto, CA",TpIntW
ID_7281,State,19,45,52.6,Acer saccharum,Sugar maple,"Modesto, CA",TpIntW
ID_7282,State,12,85,64.8,Fraxinus pennsylvanica,Green ash,"Modesto, CA",TpIntW
ID_7283,State,8.5,40,34.3,Crataegus sp.,Hawthorn,"Modesto, CA",TpIntW
ID_7284,State,5,16,15,Acer platanoides,Norway maple,"Modesto, CA",TpIntW
ID_7285,State,21,60,81.3,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7286,State,3,3,4.6,Platanus occidentalis,American sycamore,"Modesto, CA",TpIntW
ID_7287,State,26,73,87.4,Platanus occidentalis,American sycamore,"Modesto, CA",TpIntW
ID_7288,State,9,10,15.5,Gleditsia triacanthos,Honeylocust,"Modesto, CA",TpIntW
ID_7289,State,15,35,43.9,Fraxinus americana,White ash,"Modesto, CA",TpIntW
ID_7290,State,14,30,39.1,Liquidambar styraciflua,Sweetgum,"Modesto, CA",TpIntW
ID_7291,State,26,50,60.2,Gleditsia triacanthos,Honeylocust,"Modesto, CA",TpIntW
ID_7292,State,15.5,45,57.4,Gleditsia triacanthos,Honeylocust,"Modesto, CA",TpIntW
ID_7293,State,21,105,74.9,Robinia pseudoacacia,Black locust,"Modesto, CA",TpIntW
ID_7294,State,8.5,40,50,Malus sp.,Crabapple,"Modesto, CA",TpIntW
ID_7295,State,11.5,25,37.6,Acer platanoides,Norway maple,"Modesto, CA",TpIntW
ID_7296,State,17,40,46.7,Liquidambar styraciflua,Sweetgum,"Modesto, CA",TpIntW
ID_7297,State,14.5,30,39.1,Liquidambar styraciflua,Sweetgum,"Modesto, CA",TpIntW
ID_7298,State,20.5,64,65,Quercus rubra,Northern red oak,"Modesto, CA",TpIntW
ID_7299,State,10.5,30,44.5,Pyrus calleryana,Callery pear,"Modesto, CA",TpIntW
ID_7300,State,19,115,64.8,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7301,State,14,25,37.6,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7302,State,18,95,62.5,Juglans nigra,Black walnut,"Modesto, CA",TpIntW
ID_7303,State,6.5,14,13.7,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7304,State,22,70,78.7,Catalpa speciosa,Northern catalpa,"Modesto, CA",TpIntW
ID_7305,State,12,20,34.5,Acer platanoides,Norway maple,"Modesto, CA",TpIntW
ID_7306,State,8,16,13.7,Fraxinus pennsylvanica,Green ash,"Modesto, CA",TpIntW
ID_7307,State,19,55,52.6,Quercus rubra,Northern red oak,"Modesto, CA",TpIntW
ID_7308,State,16.5,40,48.8,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7309,State,13.5,50,55.9,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7310,State,18.5,50,56.6,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7311,State,7.5,12,11.4,Pyrus calleryana,Callery pear,"Modesto, CA",TpIntW
ID_7312,State,5.5,10,11.4,Juglans nigra,Black walnut,"Modesto, CA",TpIntW
ID_7313,State,16,25,38.6,Acer platanoides,Norway maple,"Modesto, CA",TpIntW
ID_7314,State,24,92,78.7,Platanus occidentalis,American sycamore,"Modesto, CA",TpIntW
ID_7315,State,18,45,43.9,Catalpa speciosa,Northern catalpa,"Modesto, CA",TpIntW
ID_7316,State,8,16,15.5,Acer saccharum,Sugar maple,"Modesto, CA",TpIntW
ID_7317,State,5,19,13.2,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7318,State,12.5,50,55.9,Juglans nigra,Black walnut,"Modesto, CA",TpIntW
ID_7319,State,16.5,25,42.9,Pyrus calleryana,Callery pear,"Modesto, CA",TpIntW
ID_7320,State,11,15,26.7,Fraxinus americana,White ash,"Modesto, CA",TpIntW
ID_7321,State,18,95,68.1,Robinia pseudoacacia,Black locust,"Modesto, CA",TpIntW
ID_7322,State,8.5,50,57.4,Malus sp.,Crabapple,"Modesto, CA",TpIntW
ID_7323,State,18,94,67.1,Quercus rubra,Northern red oak,"Modesto, CA",TpIntW
ID_7324,State,17,30,41.7,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7325,State,22.5,65,64.8,Quercus rubra,Northern red oak,"Modesto, CA",TpIntW
ID_7326,State,13,11,20.3,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7327,State,8,60,42.4,Crataegus sp.,Hawthorn,"Modesto, CA",TpIntW
ID_7328,State,18,40,43.2,Juglans nigra,Black walnut,"Modesto, CA",TpIntW
ID_7329,State,21,77,64.8,Catalpa speciosa,Northern catalpa,"Modesto, CA",TpIntW
ID_7330,State,27.5,90,91.4,Platanus occidentalis,American sycamore,"Modesto, CA",TpIntW
ID_7331,State,14,20,32.3,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7332,State,6,11,8.1,Fraxinus americana,White ash,"Modesto, CA",TpIntW
ID_7333,State,15.5,35,37.6,Catalpa speciosa,Northern catalpa,"Modesto, CA",TpIntW
ID_7334,State,11,12,22.9,Catalpa speciosa,Northern catalpa,"Modesto, CA",TpIntW
ID_7335,State,13,25,27.9,Acer saccharum,Sugar maple,"Modesto, CA",TpIntW
ID_7336,State,7,18,18.5,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7337,State,20,40,64.8,Ulmus pumila,Siberian elm,"Modesto, CA",TpIntW
ID_7338,State,25,70,85.3,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7339,State,16,50,44.2,Quercus rubra,Northern red oak,"Modesto, CA",TpIntW
ID_7340,State,18.5,50,48.3,Catalpa speciosa,Northern catalpa,"Modesto, CA",TpIntW
ID_7341,State,6.5,16,18.8,Pyrus calleryana,Callery pear,"Modesto, CA",TpIntW
ID_7342,State,23,93,127.5,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7343,State,10,40,47.8,Malus sp.,Crabapple,"Modesto, CA",TpIntW
ID_7344,State,18,25,37.8,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7345,State,25,51,104.9,Robinia pseudoacacia,Black locust,"Modesto, CA",TpIntW
ID_7346,State,18,97,70.1,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7347,State,27.5,65,90.2,Robinia pseudoacacia,Black locust,"Modesto, CA",TpIntW
ID_7348,State,9,17,24.9,Pyrus calleryana,Callery pear,"Modesto, CA",TpIntW
ID_7349,State,12.5,25,34.5,Gleditsia triacanthos,Honeylocust,"Modesto, CA",TpIntW
ID_7350,State,13,60,63.2,Acer saccharum,Sugar maple,"Modesto, CA",TpIntW
ID_7351,State,14.5,60,57.4,Acer saccharum,Sugar maple,"Modesto, CA",TpIntW
ID_7352,State,5,16,18.3,Pyrus calleryana,Callery pear,"Modesto, CA",TpIntW
ID_7353,State,21.5,90,63.5,Juglans nigra,Black walnut,"Modesto, CA",TpIntW
ID_7354,State,27,85,132.8,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7355,State,20.5,35,62,Ulmus pumila,Siberian elm,"Modesto, CA",TpIntW
ID_7356,State,10,14,17.8,Fraxinus americana,White ash,"Modesto, CA",TpIntW
ID_7357,State,7,25,28.7,Crataegus sp.,Hawthorn,"Modesto, CA",TpIntW
ID_7358,State,10.5,15,22.4,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7359,State,15,30,39.4,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7360,State,19,69,125.2,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7361,State,12,19,25.7,Fraxinus pennsylvanica,Green ash,"Modesto, CA",TpIntW
ID_7362,State,23,55,72.9,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7363,State,4.5,7,5.3,Fraxinus pennsylvanica,Green ash,"Modesto, CA",TpIntW
ID_7364,State,19,65,60.7,Quercus rubra,Northern red oak,"Modesto, CA",TpIntW
ID_7365,State,14,25,32.5,Fraxinus pennsylvanica,Green ash,"Modesto, CA",TpIntW
ID_7366,State,25,91,104.4,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7367,State,25.5,67,112,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7368,State,21,66,91.7,Quercus rubra,Northern red oak,"Modesto, CA",TpIntW
ID_7369,State,6.5,11,11.2,Crataegus sp.,Hawthorn,"Modesto, CA",TpIntW
ID_7370,State,7.5,11,13.5,Crataegus sp.,Hawthorn,"Modesto, CA",TpIntW
ID_7371,State,20,45,52.8,Liquidambar styraciflua,Sweetgum,"Modesto, CA",TpIntW
ID_7372,State,8,16,21.8,Acer platanoides,Norway maple,"Modesto, CA",TpIntW
ID_7373,State,13,15,30.5,Fraxinus americana,White ash,"Modesto, CA",TpIntW
ID_7374,State,26,64,81.5,Quercus rubra,Northern red oak,"Modesto, CA",TpIntW
ID_7375,State,17,35,39.6,Acer saccharum,Sugar maple,"Modesto, CA",TpIntW
ID_7376,State,15.5,35,50,Gleditsia triacanthos,Honeylocust,"Modesto, CA",TpIntW
ID_7377,State,15.5,55,54.9,Fraxinus pennsylvanica,Green ash,"Modesto, CA",TpIntW
ID_7378,State,13,35,47.8,Acer platanoides,Norway maple,"Modesto, CA",TpIntW
ID_7379,State,21,55,92.5,Platanus occidentalis,American sycamore,"Modesto, CA",TpIntW
ID_7380,State,6,30,30.5,Crataegus sp.,Hawthorn,"Modesto, CA",TpIntW
ID_7381,State,7,16,18.8,Acer platanoides,Norway maple,"Modesto, CA",TpIntW
ID_7382,State,19,25,45.7,Ulmus pumila,Siberian elm,"Modesto, CA",TpIntW
ID_7383,State,23,67,84.3,Robinia pseudoacacia,Black locust,"Modesto, CA",TpIntW
ID_7384,State,10,19,23.6,Acer platanoides,Norway maple,"Modesto, CA",TpIntW
ID_7385,State,18,25,37.3,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7386,State,23,45,55.1,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7387,State,20,57,66,Quercus rubra,Northern red oak,"Modesto, CA",TpIntW
ID_7388,State,28,67,76.5,Quercus rubra,Northern red oak,"Modesto, CA",TpIntW
ID_7389,State,28,90,88.4,Quercus rubra,Northern red oak,"Modesto, CA",TpIntW
ID_7390,State,11,20,29.7,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7391,State,16.5,95,64.8,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7392,State,25,105,119.6,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7393,State,20,45,50.8,Platanus x acerifolia,London planetree,"Modesto, CA",TpIntW
ID_7394,State,8,25,31.8,Malus sp.,Crabapple,"Modesto, CA",TpIntW
ID_7395,State,12,25,29.2,Liquidambar styraciflua,Sweetgum,"Modesto, CA",TpIntW
ID_7396,State,22,45,58.9,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7397,State,27,93,119.9,Platanus x acerifolia,London planetree,"Modesto, CA",TpIntW
ID_7398,State,17,35,43.4,Picea pungens,Blue spruce,"Modesto, CA",TpIntW
ID_7399,State,5.5,19,18.5,Malus sp.,Crabapple,"Modesto, CA",TpIntW
ID_7400,State,7.5,55,36.6,Crataegus sp.,Hawthorn,"Modesto, CA",TpIntW
ID_7401,State,23,64,72.4,Platanus occidentalis,American sycamore,"Modesto, CA",TpIntW
ID_7402,State,8,30,31.5,Crataegus sp.,Hawthorn,"Modesto, CA",TpIntW
ID_7403,State,20,54,69.3,Platanus occidentalis,American sycamore,"Modesto, CA",TpIntW
ID_7404,State,20,65,93.2,Quercus rubra,Northern red oak,"Modesto, CA",TpIntW
ID_7405,State,8.5,19,14.5,Quercus rubra,Northern red oak,"Modesto, CA",TpIntW
ID_7406,State,16,59,53.3,Robinia pseudoacacia,Black locust,"Modesto, CA",TpIntW
ID_7407,State,11,40,46,Picea pungens,Blue spruce,"Modesto, CA",TpIntW
ID_7408,State,13.5,25,35.3,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7409,State,10,19,22.9,Gleditsia triacanthos,Honeylocust,"Modesto, CA",TpIntW
ID_7410,State,22,75,66.8,Catalpa speciosa,Northern catalpa,"Modesto, CA",TpIntW
ID_7411,State,15,20,36.6,Fraxinus americana,White ash,"Modesto, CA",TpIntW
ID_7412,State,9.5,55,37.6,Crataegus sp.,Hawthorn,"Modesto, CA",TpIntW
ID_7413,State,10,45,35.1,Crataegus sp.,Hawthorn,"Modesto, CA",TpIntW
ID_7414,State,18.5,105,68.8,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7415,State,9,13,20.3,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7416,State,27,95,95,Acer platanoides,Norway maple,"Modesto, CA",TpIntW
ID_7417,State,20,45,59.2,Acer platanoides,Norway maple,"Modesto, CA",TpIntW
ID_7418,State,21,65,106.7,Robinia pseudoacacia,Black locust,"Modesto, CA",TpIntW
ID_7419,State,21,65,86.9,Robinia pseudoacacia,Black locust,"Modesto, CA",TpIntW
ID_7420,State,20,95,72.9,Quercus rubra,Northern red oak,"Modesto, CA",TpIntW
ID_7421,State,24.5,95,84.6,Quercus rubra,Northern red oak,"Modesto, CA",TpIntW
ID_7422,State,12.5,45,48.5,Acer saccharum,Sugar maple,"Modesto, CA",TpIntW
ID_7423,State,18,56,58.7,Acer saccharum,Sugar maple,"Modesto, CA",TpIntW
ID_7424,State,18.5,40,45.7,Acer saccharum,Sugar maple,"Modesto, CA",TpIntW
ID_7425,State,15,53,56.1,Acer saccharum,Sugar maple,"Modesto, CA",TpIntW
ID_7426,State,12.5,20,29.7,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7427,State,23,95,84.3,Ulmus pumila,Siberian elm,"Modesto, CA",TpIntW
ID_7428,State,14,35,47.2,Acer platanoides,Norway maple,"Modesto, CA",TpIntW
ID_7429,State,32.5,90,95.3,Platanus occidentalis,American sycamore,"Modesto, CA",TpIntW
ID_7430,State,8,15,22.1,Acer saccharum,Sugar maple,"Modesto, CA",TpIntW
ID_7431,State,24,57,86.1,Platanus x acerifolia,London planetree,"Modesto, CA",TpIntW
ID_7432,State,20,76,69.6,Robinia pseudoacacia,Black locust,"Modesto, CA",TpIntW
ID_7433,State,21,45,56.6,Robinia pseudoacacia,Black locust,"Modesto, CA",TpIntW
ID_7434,State,17.5,50,70.4,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7435,State,22,95,84.8,Fraxinus americana,White ash,"Modesto, CA",TpIntW
ID_7436,State,22,55,67.6,Fraxinus americana,White ash,"Modesto, CA",TpIntW
ID_7437,State,21,70,82.6,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7438,State,20.5,90,88.9,Juglans nigra,Black walnut,"Modesto, CA",TpIntW
ID_7439,State,7.5,9,13,Acer platanoides,Norway maple,"Modesto, CA",TpIntW
ID_7440,State,12,90,79.2,Acer platanoides,Norway maple,"Modesto, CA",TpIntW
ID_7441,State,13,40,48.8,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7442,State,13,15,30,Fraxinus americana,White ash,"Modesto, CA",TpIntW
ID_7443,State,14.5,35,43.9,Fraxinus pennsylvanica,Green ash,"Modesto, CA",TpIntW
ID_7444,State,24,64,94.7,Robinia pseudoacacia,Black locust,"Modesto, CA",TpIntW
ID_7445,State,23,40,52.8,Robinia pseudoacacia,Black locust,"Modesto, CA",TpIntW
ID_7446,State,18,84,96,Robinia pseudoacacia,Black locust,"Modesto, CA",TpIntW
ID_7447,State,13,50,69.9,Robinia pseudoacacia,Black locust,"Modesto, CA",TpIntW
ID_7448,State,19.5,67,74.7,Catalpa speciosa,Northern catalpa,"Modesto, CA",TpIntW
ID_7449,State,13.5,25,33,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7450,State,27,68,137.9,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7451,State,7.5,25,27.7,Crataegus sp.,Hawthorn,"Modesto, CA",TpIntW
ID_7452,State,9,18,24.6,Pyrus calleryana,Callery pear,"Modesto, CA",TpIntW
ID_7453,State,22,65,69.1,Picea pungens,Blue spruce,"Modesto, CA",TpIntW
ID_7454,State,12.5,65,62,Robinia pseudoacacia,Black locust,"Modesto, CA",TpIntW
ID_7455,State,24,59,132.1,Robinia pseudoacacia,Black locust,"Modesto, CA",TpIntW
ID_7456,State,24.5,67,95,Juglans nigra,Black walnut,"Modesto, CA",TpIntW
ID_7457,State,15,50,68.6,Acer platanoides,Norway maple,"Modesto, CA",TpIntW
ID_7458,State,12.5,20,31.2,Acer platanoides,Norway maple,"Modesto, CA",TpIntW
ID_7459,State,26,70,108.5,Robinia pseudoacacia,Black locust,"Modesto, CA",TpIntW
ID_7460,State,27,75,96,Catalpa speciosa,Northern catalpa,"Modesto, CA",TpIntW
ID_7461,State,20,50,55.1,Catalpa speciosa,Northern catalpa,"Modesto, CA",TpIntW
ID_7462,State,28,68,99.3,Catalpa speciosa,Northern catalpa,"Modesto, CA",TpIntW
ID_7463,State,21,50,60.5,Catalpa speciosa,Northern catalpa,"Modesto, CA",TpIntW
ID_7464,State,25.5,77,78.7,Fraxinus americana,White ash,"Modesto, CA",TpIntW
ID_7465,State,19,40,46,Liquidambar styraciflua,Sweetgum,"Modesto, CA",TpIntW
ID_7466,State,19,25,40.4,Robinia pseudoacacia,Black locust,"Modesto, CA",TpIntW
ID_7467,State,19,58,109,Robinia pseudoacacia,Black locust,"Modesto, CA",TpIntW
ID_7468,State,24,60,100.6,Quercus rubra,Northern red oak,"Modesto, CA",TpIntW
ID_7469,State,25.5,60,99.8,Quercus rubra,Northern red oak,"Modesto, CA",TpIntW
ID_7470,State,27,60,95.8,Quercus rubra,Northern red oak,"Modesto, CA",TpIntW
ID_7471,State,11.5,20,33,Acer platanoides,Norway maple,"Modesto, CA",TpIntW
ID_7472,State,5,15,17,Crataegus sp.,Hawthorn,"Modesto, CA",TpIntW
ID_7473,State,13.5,25,36.8,Acer platanoides,Norway maple,"Modesto, CA",TpIntW
ID_7474,State,22.5,57,114.3,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7475,State,5.5,8,9.9,Acer saccharum,Sugar maple,"Modesto, CA",TpIntW
ID_7476,State,26,57,108.2,Platanus occidentalis,American sycamore,"Modesto, CA",TpIntW
ID_7477,State,7.5,20,20.3,Crataegus sp.,Hawthorn,"Modesto, CA",TpIntW
ID_7478,State,15.5,30,37.3,Fraxinus pennsylvanica,Green ash,"Modesto, CA",TpIntW
ID_7479,State,30,78,118.1,Platanus occidentalis,American sycamore,"Modesto, CA",TpIntW
ID_7480,State,15.5,15,21.3,Robinia pseudoacacia,Black locust,"Modesto, CA",TpIntW
ID_7481,State,25,77,80.8,Gleditsia triacanthos,Honeylocust,"Modesto, CA",TpIntW
ID_7482,State,16,30,40.1,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7483,State,11,40,48.3,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7484,State,14,63,63,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7485,State,22,40,55.1,Robinia pseudoacacia,Black locust,"Modesto, CA",TpIntW
ID_7486,State,24,64,99.3,Platanus x acerifolia,London planetree,"Modesto, CA",TpIntW
ID_7487,State,10.5,65,43.9,Crataegus sp.,Hawthorn,"Modesto, CA",TpIntW
ID_7488,State,10,25,36.7,Crataegus sp.,Hawthorn,"Modesto, CA",TpIntW
ID_7489,State,7,14,17.8,Fraxinus pennsylvanica,Green ash,"Modesto, CA",TpIntW
ID_7490,State,5,11,13,Crataegus sp.,Hawthorn,"Modesto, CA",TpIntW
ID_7491,State,23,58,89.4,Ulmus pumila,Siberian elm,"Modesto, CA",TpIntW
ID_7492,State,28,70,93.2,Gleditsia triacanthos,Honeylocust,"Modesto, CA",TpIntW
ID_7493,State,21,64,92.7,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7494,State,19.5,64,112.5,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7495,State,23,55,57.9,Acer saccharum,Sugar maple,"Modesto, CA",TpIntW
ID_7496,State,17.5,40,45.2,Acer saccharum,Sugar maple,"Modesto, CA",TpIntW
ID_7497,State,27,95,119.1,Platanus occidentalis,American sycamore,"Modesto, CA",TpIntW
ID_7498,State,26,95,110.5,Platanus occidentalis,American sycamore,"Modesto, CA",TpIntW
ID_7499,State,27,95,75.7,Juglans nigra,Black walnut,"Modesto, CA",TpIntW
ID_7500,State,30.5,60,100.1,Ulmus pumila,Siberian elm,"Modesto, CA",TpIntW
ID_7501,State,22,60,104.9,Ulmus pumila,Siberian elm,"Modesto, CA",TpIntW
ID_7502,State,15,25,33.8,Gleditsia triacanthos,Honeylocust,"Modesto, CA",TpIntW
ID_7503,State,25,83,84.8,Gleditsia triacanthos,Honeylocust,"Modesto, CA",TpIntW
ID_7504,State,11.5,15,21.3,Robinia pseudoacacia,Black locust,"Modesto, CA",TpIntW
ID_7505,State,17,80,67.3,Juglans nigra,Black walnut,"Modesto, CA",TpIntW
ID_7506,State,16,30,35.1,Juglans nigra,Black walnut,"Modesto, CA",TpIntW
ID_7507,State,18.5,58,59.7,Tilia americana,American basswood,"Modesto, CA",TpIntW
ID_7508,State,18,45,56.1,Acer saccharum,Sugar maple,"Modesto, CA",TpIntW
ID_7509,State,29,82,107.2,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7510,State,9.5,55,37.3,Crataegus sp.,Hawthorn,"Modesto, CA",TpIntW
ID_7511,State,12.5,15,19.8,Platanus occidentalis,American sycamore,"Modesto, CA",TpIntW
ID_7512,State,12.5,20,30.5,Platanus occidentalis,American sycamore,"Modesto, CA",TpIntW
ID_7513,State,23.5,72,80,Quercus rubra,Northern red oak,"Modesto, CA",TpIntW
ID_7514,State,16.5,69,90.2,Ulmus pumila,Siberian elm,"Modesto, CA",TpIntW
ID_7515,State,16,50,57.4,Catalpa speciosa,Northern catalpa,"Modesto, CA",TpIntW
ID_7516,State,14,19,25.4,Platanus x acerifolia,London planetree,"Modesto, CA",TpIntW
ID_7517,State,20,35,56.6,Ulmus pumila,Siberian elm,"Modesto, CA",TpIntW
ID_7518,State,10,57,54.9,Picea pungens,Blue spruce,"Modesto, CA",TpIntW
ID_7519,State,19,85,86.9,Juglans nigra,Black walnut,"Modesto, CA",TpIntW
ID_7520,State,23,46,93,Acer saccharinum,Silver maple,"Modesto, CA",TpIntW
ID_7521,State,24,49,69.1,Platanus occidentalis,American sycamore,"Modesto, CA",TpIntW
ID_7522,State,6.5,16,15,Fraxinus pennsylvanica,Green ash,"Modesto, CA",TpIntW
